Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
261.36	 581854	 1.20994e+006	 403775	 -426.94	 739.47	 -3684.45	 
261.35	 573300	 1.21493e+006	 403781	 -426.94	 739.47	 -3687.62	 
261.37	 580412	 1.21077e+006	 403795	 -426.94	 739.47	 -3693.96	 
261.39	 581892	 1.20987e+006	 403815	 -426.94	 739.47	 -3703.46	 
261.38	 573363	 1.21488e+006	 403822	 -426.94	 739.47	 -3706.62	 
261.4	 580447	 1.21071e+006	 403836	 -426.94	 739.47	 -3712.95	 
261.42	 581930	 1.20981e+006	 403857	 -426.94	 739.47	 -3722.43	 
261.41	 573409	 1.21481e+006	 403864	 -426.94	 739.47	 -3725.59	 
261.43	 580487	 1.21064e+006	 403878	 -426.94	 739.47	 -3731.91	 
261.45	 581969	 1.20974e+006	 403899	 -426.94	 739.47	 -3741.38	 
261.44	 573455	 1.21474e+006	 403906	 -426.94	 739.47	 -3744.54	 
261.46	 580518	 1.21057e+006	 403919	 -426.94	 739.47	 -3750.85	 
261.48	 582007	 1.20968e+006	 403940	 -426.94	 739.47	 -3760.31	 
261.47	 573505	 1.21467e+006	 403946	 -426.94	 739.47	 -3763.46	 
261.49	 580569	 1.21051e+006	 403960	 -426.94	 739.47	 -3769.77	 
261.51	 582047	 1.20961e+006	 403980	 -426.94	 739.47	 -3779.23	 
261.5	 573548	 1.21461e+006	 403986	 -426.94	 739.47	 -3782.38	 
261.52	 580607	 1.21045e+006	 404000	 -426.94	 739.47	 -3788.67	 
261.54	 582084	 1.20955e+006	 404020	 -426.94	 739.47	 -3798.12	 
261.53	 573594	 1.21454e+006	 404027	 -426.94	 739.47	 -3801.27	 
261.55	 580644	 1.21038e+006	 404040	 -426.94	 739.47	 -3807.56	 
261.57	 582121	 1.20948e+006	 404061	 -426.94	 739.47	 -3816.99	 
261.56	 573638	 1.21447e+006	 404067	 -426.94	 739.47	 -3820.14	 
261.58	 580682	 1.21031e+006	 404081	 -426.94	 739.47	 -3826.43	 
261.6	 582157	 1.20942e+006	 404100	 -426.94	 739.47	 -3835.86	 
261.59	 573683	 1.2144e+006	 404107	 -426.94	 739.47	 -3839	 
261.61	 580720	 1.21025e+006	 404120	 -426.94	 739.47	 -3845.29	 
261.63	 582194	 1.20935e+006	 404140	 -426.94	 739.47	 -3854.71	 
261.62	 573709	 1.21431e+006	 404147	 -426.94	 739.47	 -3857.85	 
261.64	 580763	 1.21019e+006	 404161	 -426.94	 739.47	 -3864.12	 
261.66	 582231	 1.20929e+006	 404182	 -426.94	 739.47	 -3873.53	 
261.65	 573754	 1.21424e+006	 404190	 -426.94	 739.47	 -3876.66	 
261.67	 580790	 1.21011e+006	 404204	 -426.94	 739.47	 -3882.92	 
261.69	 582272	 1.20923e+006	 404226	 -426.94	 739.47	 -3892.31	 
261.68	 573802	 1.21417e+006	 404233	 -426.94	 739.47	 -3895.44	 
261.7	 580829	 1.21005e+006	 404248	 -426.94	 739.47	 -3901.7	 
261.72	 582301	 1.20916e+006	 404269	 -426.94	 739.47	 -3911.09	 
261.71	 573860	 1.21411e+006	 404277	 -426.94	 739.47	 -3914.22	 
261.73	 580870	 1.20998e+006	 404291	 -426.94	 739.47	 -3920.48	 
261.75	 582337	 1.20909e+006	 404311	 -426.94	 739.47	 -3929.87	 
261.74	 573904	 1.21404e+006	 404318	 -426.94	 739.47	 -3933.01	 
261.76	 580908	 1.20992e+006	 404332	 -426.94	 739.47	 -3939.27	 
261.78	 582373	 1.20903e+006	 404352	 -426.94	 739.47	 -3948.66	 
261.77	 573929	 1.21396e+006	 404359	 -426.94	 739.47	 -3951.79	 
261.79	 580950	 1.20985e+006	 404372	 -426.94	 739.47	 -3958.05	 
261.81	 582410	 1.20896e+006	 404392	 -426.94	 739.47	 -3967.44	 
261.8	 573975	 1.21389e+006	 404398	 -426.94	 739.47	 -3970.58	 
261.82	 580976	 1.20978e+006	 404411	 -426.94	 739.47	 -3976.84	 
261.84	 582445	 1.20889e+006	 404431	 -426.94	 739.47	 -3986.23	 
261.83	 574038	 1.21383e+006	 404438	 -426.94	 739.47	 -3989.36	 
261.85	 581021	 1.20972e+006	 404451	 -426.94	 739.47	 -3995.62	 
261.87	 582483	 1.20883e+006	 404471	 -426.94	 739.47	 -4005	 
261.86	 574067	 1.21375e+006	 404478	 -426.94	 739.47	 -4008.13	 
261.88	 581056	 1.20965e+006	 404491	 -426.94	 739.47	 -4014.39	 
261.9	 582521	 1.20877e+006	 404512	 -426.94	 739.47	 -4023.77	 
261.89	 574112	 1.21368e+006	 404518	 -426.94	 739.47	 -4026.89	 
261.91	 581094	 1.20958e+006	 404532	 -426.94	 739.47	 -4033.15	 
261.93	 582564	 1.20871e+006	 404553	 -426.94	 739.47	 -4042.53	 
261.92	 574162	 1.21361e+006	 404560	 -426.94	 739.47	 -4045.65	 
261.94	 581133	 1.20952e+006	 404573	 -426.94	 739.47	 -4051.91	 
261.96	 582594	 1.20864e+006	 404593	 -426.94	 739.47	 -4061.29	 
261.95	 574222	 1.21355e+006	 404599	 -426.94	 739.47	 -4064.42	 
261.97	 581177	 1.20945e+006	 404612	 -426.94	 739.47	 -4070.67	 
261.99	 582631	 1.20857e+006	 404632	 -426.94	 739.47	 -4080.06	 
261.98	 574249	 1.21347e+006	 404638	 -426.94	 739.47	 -4083.19	 
262	 581208	 1.20938e+006	 404652	 -426.94	 739.47	 -4089.44	 
262.02	 582673	 1.20851e+006	 404671	 -426.94	 739.47	 -4098.82	 
262.01	 574297	 1.2134e+006	 404678	 -426.94	 739.47	 -4101.95	 
262.03	 581245	 1.20932e+006	 404691	 -426.94	 739.47	 -4108.21	 
262.05	 582701	 1.20844e+006	 404712	 -426.94	 739.47	 -4117.58	 
262.04	 574355	 1.21334e+006	 404719	 -426.94	 739.47	 -4120.71	 
262.06	 581289	 1.20925e+006	 404732	 -426.94	 739.47	 -4126.95	 
262.08	 582738	 1.20838e+006	 404754	 -426.94	 739.47	 -4136.32	 
262.07	 574384	 1.21326e+006	 404761	 -426.94	 739.47	 -4139.44	 
262.09	 581330	 1.20919e+006	 404775	 -426.94	 739.47	 -4145.67	 
262.11	 582775	 1.20831e+006	 404797	 -426.94	 739.47	 -4155.03	 
262.1	 574428	 1.21319e+006	 404804	 -426.94	 739.47	 -4158.14	 
262.12	 581356	 1.20911e+006	 404819	 -426.94	 739.47	 -4164.38	 
262.14	 582815	 1.20825e+006	 404840	 -426.94	 739.47	 -4173.73	 
262.13	 574477	 1.21312e+006	 404847	 -426.94	 739.47	 -4176.85	 
262.15	 581394	 1.20905e+006	 404861	 -426.94	 739.47	 -4183.08	 
262.17	 582844	 1.20818e+006	 404882	 -426.94	 739.47	 -4192.43	 
262.16	 574536	 1.21306e+006	 404889	 -426.94	 739.47	 -4195.54	 
262.18	 581437	 1.20898e+006	 404903	 -426.94	 739.47	 -4201.78	 
262.2	 582880	 1.20811e+006	 404924	 -426.94	 739.47	 -4211.12	 
262.19	 574561	 1.21297e+006	 404931	 -426.94	 739.47	 -4214.24	 
262.21	 581479	 1.20892e+006	 404945	 -426.94	 739.47	 -4220.46	 
262.23	 582917	 1.20804e+006	 404965	 -426.94	 739.47	 -4229.8	 
262.22	 574607	 1.2129e+006	 404972	 -426.94	 739.47	 -4232.91	 
262.24	 581504	 1.20885e+006	 404986	 -426.94	 739.47	 -4239.13	 
262.26	 582958	 1.20798e+006	 405007	 -426.94	 739.47	 -4248.45	 
262.25	 574657	 1.21283e+006	 405014	 -426.94	 739.47	 -4251.56	 
262.27	 581544	 1.20878e+006	 405027	 -426.94	 739.47	 -4257.78	 
262.29	 582989	 1.20791e+006	 405048	 -426.94	 739.47	 -4267.09	 
262.28	 574718	 1.21277e+006	 405055	 -426.94	 739.47	 -4270.2	 
262.3	 581590	 1.20872e+006	 405068	 -426.94	 739.47	 -4276.4	 
262.32	 583022	 1.20784e+006	 405088	 -426.94	 739.47	 -4285.71	 
262.31	 574744	 1.21269e+006	 405095	 -426.94	 739.47	 -4288.81	 
262.33	 581632	 1.20866e+006	 405109	 -426.94	 739.47	 -4295.01	 
262.35	 583067	 1.20778e+006	 405129	 -426.94	 739.47	 -4304.3	 
262.34	 574795	 1.21262e+006	 405136	 -426.94	 739.47	 -4307.39	 
262.36	 581661	 1.20858e+006	 405150	 -426.94	 739.47	 -4313.58	 
262.38	 583110	 1.20772e+006	 405170	 -426.94	 739.47	 -4322.86	 
262.37	 574842	 1.21256e+006	 405177	 -426.94	 739.47	 -4325.95	 
262.39	 581702	 1.20852e+006	 405190	 -426.94	 739.47	 -4332.13	 
262.41	 583147	 1.20766e+006	 405210	 -426.94	 739.47	 -4341.39	 
262.4	 574890	 1.21249e+006	 405217	 -426.94	 739.47	 -4344.48	 
262.42	 581741	 1.20845e+006	 405230	 -426.94	 739.47	 -4350.65	 
262.44	 583177	 1.20759e+006	 405250	 -426.94	 739.47	 -4359.9	 
262.43	 574951	 1.21243e+006	 405257	 -426.94	 739.47	 -4362.99	 
262.45	 581784	 1.20839e+006	 405270	 -426.94	 739.47	 -4369.15	 
262.47	 583215	 1.20752e+006	 405290	 -426.94	 739.47	 -4378.39	 
262.46	 574977	 1.21235e+006	 405297	 -426.94	 739.47	 -4381.46	 
262.48	 581828	 1.20833e+006	 405310	 -426.94	 739.47	 -4387.61	 
262.5	 583252	 1.20746e+006	 405331	 -426.94	 739.47	 -4396.82	 
262.49	 575025	 1.21228e+006	 405339	 -426.94	 739.47	 -4399.89	 
262.51	 581855	 1.20825e+006	 405353	 -426.94	 739.47	 -4406.02	 
262.53	 583294	 1.20739e+006	 405375	 -426.94	 739.47	 -4415.2	 
262.52	 575072	 1.21221e+006	 405383	 -426.94	 739.47	 -4418.26	 
262.54	 581892	 1.20819e+006	 405398	 -426.94	 739.47	 -4424.38	 
262.56	 583323	 1.20732e+006	 405420	 -426.94	 739.47	 -4433.54	 
262.55	 575131	 1.21216e+006	 405427	 -426.94	 739.47	 -4436.6	 
262.57	 581936	 1.20813e+006	 405442	 -426.94	 739.47	 -4442.7	 
262.59	 583360	 1.20726e+006	 405463	 -426.94	 739.47	 -4451.86	 
262.58	 575157	 1.21208e+006	 405470	 -426.94	 739.47	 -4454.91	 
262.6	 581977	 1.20807e+006	 405484	 -426.94	 739.47	 -4461.01	 
262.62	 583396	 1.20719e+006	 405505	 -426.94	 739.47	 -4470.16	 
262.61	 575203	 1.21201e+006	 405512	 -426.94	 739.47	 -4473.2	 
262.63	 582003	 1.20799e+006	 405526	 -426.94	 739.47	 -4479.29	 
262.65	 583430	 1.20713e+006	 405547	 -426.94	 739.47	 -4488.42	 
262.64	 575263	 1.21195e+006	 405554	 -426.94	 739.47	 -4491.47	 
262.66	 582048	 1.20793e+006	 405568	 -426.94	 739.47	 -4497.55	 
262.68	 583468	 1.20706e+006	 405588	 -426.94	 739.47	 -4506.66	 
262.67	 575291	 1.21187e+006	 405595	 -426.94	 739.47	 -4509.7	 
262.69	 582091	 1.20787e+006	 405608	 -426.94	 739.47	 -4515.77	 
262.71	 583507	 1.207e+006	 405629	 -426.94	 739.47	 -4524.87	 
262.7	 575320	 1.21179e+006	 405635	 -426.94	 739.47	 -4527.9	 
262.72	 582114	 1.20779e+006	 405649	 -426.94	 739.47	 -4533.96	 
262.74	 583542	 1.20694e+006	 405669	 -426.94	 739.47	 -4543.04	 
262.73	 575402	 1.21175e+006	 405676	 -426.94	 739.47	 -4546.07	 
262.75	 582167	 1.20774e+006	 405689	 -426.94	 739.47	 -4552.12	 
262.77	 583582	 1.20688e+006	 405709	 -426.94	 739.47	 -4561.18	 
262.76	 575431	 1.21167e+006	 405715	 -426.94	 739.47	 -4564.2	 
262.78	 582200	 1.20767e+006	 405728	 -426.94	 739.47	 -4570.24	 
262.8	 583627	 1.20682e+006	 405748	 -426.94	 739.47	 -4579.3	 
262.79	 575481	 1.21161e+006	 405754	 -426.94	 739.47	 -4582.32	 
262.81	 582239	 1.20761e+006	 405768	 -426.94	 739.47	 -4588.35	 
262.83	 583657	 1.20675e+006	 405788	 -426.94	 739.47	 -4597.39	 
262.82	 575522	 1.21154e+006	 405794	 -426.94	 739.47	 -4600.4	 
262.84	 582278	 1.20755e+006	 405808	 -426.94	 739.47	 -4606.42	 
262.86	 583701	 1.20669e+006	 405827	 -426.94	 739.47	 -4615.45	 
262.85	 575572	 1.21148e+006	 405833	 -426.94	 739.47	 -4618.46	 
262.87	 582316	 1.20749e+006	 405846	 -426.94	 739.47	 -4624.47	 
262.89	 583730	 1.20662e+006	 405865	 -426.94	 739.47	 -4633.49	 
262.88	 575612	 1.21141e+006	 405872	 -426.94	 739.47	 -4636.49	 
262.9	 582353	 1.20742e+006	 405886	 -426.94	 739.47	 -4642.49	 
262.92	 583772	 1.20656e+006	 405907	 -426.94	 739.47	 -4651.48	 
262.91	 575657	 1.21135e+006	 405914	 -426.94	 739.47	 -4654.48	 
262.93	 582391	 1.20736e+006	 405928	 -426.94	 739.47	 -4660.46	 
262.95	 583801	 1.2065e+006	 405950	 -426.94	 739.47	 -4669.43	 
262.94	 575699	 1.21128e+006	 405958	 -426.94	 739.47	 -4672.42	 
262.96	 582425	 1.2073e+006	 405972	 -426.94	 739.47	 -4678.39	 
262.98	 583835	 1.20643e+006	 405994	 -426.94	 739.47	 -4687.35	 
262.97	 575742	 1.21121e+006	 406001	 -426.94	 739.47	 -4690.33	 
262.99	 582473	 1.20724e+006	 406015	 -426.94	 739.47	 -4696.3	 
263.01	 583872	 1.20637e+006	 406036	 -426.94	 739.47	 -4705.25	 
263	 575785	 1.21115e+006	 406042	 -426.94	 739.47	 -4708.23	 
263.02	 582499	 1.20717e+006	 406056	 -426.94	 739.47	 -4714.2	 
263.04	 583904	 1.20631e+006	 406077	 -426.94	 739.47	 -4723.14	 
263.03	 575827	 1.21108e+006	 406083	 -426.94	 739.47	 -4726.12	 
263.05	 582534	 1.2071e+006	 406097	 -426.94	 739.47	 -4732.07	 
263.07	 583938	 1.20625e+006	 406117	 -426.94	 739.47	 -4741	 
263.06	 575870	 1.21101e+006	 406124	 -426.94	 739.47	 -4743.98	 
263.08	 582570	 1.20704e+006	 406137	 -426.94	 739.47	 -4749.93	 
263.1	 583975	 1.20618e+006	 406156	 -426.94	 739.47	 -4758.85	 
263.09	 575915	 1.21095e+006	 406163	 -426.94	 739.47	 -4761.83	 
263.11	 582607	 1.20698e+006	 406175	 -426.94	 739.47	 -4767.77	 
263.13	 584010	 1.20612e+006	 406194	 -426.94	 739.47	 -4776.68	 
263.12	 575959	 1.21088e+006	 406201	 -426.94	 739.47	 -4779.65	 
263.14	 582646	 1.20692e+006	 406214	 -426.94	 739.47	 -4785.59	 
263.16	 584049	 1.20606e+006	 406233	 -426.94	 739.47	 -4794.49	 
263.15	 576005	 1.21082e+006	 406240	 -426.94	 739.47	 -4797.45	 
263.17	 582685	 1.20686e+006	 406253	 -426.94	 739.47	 -4803.38	 
263.19	 584085	 1.206e+006	 406272	 -426.94	 739.47	 -4812.28	 
263.18	 576052	 1.21075e+006	 406278	 -426.94	 739.47	 -4815.24	 
263.2	 582724	 1.2068e+006	 406290	 -426.94	 739.47	 -4821.17	 
263.22	 584122	 1.20594e+006	 406309	 -426.94	 739.47	 -4830.06	 
263.21	 576096	 1.21069e+006	 406315	 -426.94	 739.47	 -4833.02	 
263.23	 582760	 1.20674e+006	 406327	 -426.94	 739.47	 -4838.94	 
263.25	 584158	 1.20588e+006	 406346	 -426.94	 739.47	 -4847.82	 
263.24	 576140	 1.21062e+006	 406352	 -426.94	 739.47	 -4850.78	 
263.26	 582798	 1.20668e+006	 406365	 -426.94	 739.47	 -4856.7	 
263.28	 584192	 1.20582e+006	 406385	 -426.94	 739.47	 -4865.57	 
263.27	 576184	 1.21056e+006	 406392	 -426.94	 739.47	 -4868.52	 
263.29	 582845	 1.20662e+006	 406405	 -426.94	 739.47	 -4874.43	 
263.31	 584228	 1.20576e+006	 406425	 -426.94	 739.47	 -4883.28	 
263.3	 576227	 1.21049e+006	 406432	 -426.94	 739.47	 -4886.23	 
263.32	 582869	 1.20655e+006	 406445	 -426.94	 739.47	 -4892.13	 
263.34	 584260	 1.2057e+006	 406466	 -426.94	 739.47	 -4900.98	 
263.33	 576269	 1.21042e+006	 406473	 -426.94	 739.47	 -4903.93	 
263.35	 582904	 1.20649e+006	 406486	 -426.94	 739.47	 -4909.82	 
263.37	 584292	 1.20564e+006	 406507	 -426.94	 739.47	 -4918.66	 
263.36	 576312	 1.21036e+006	 406514	 -426.94	 739.47	 -4921.61	 
263.38	 582939	 1.20642e+006	 406528	 -426.94	 739.47	 -4927.5	 
263.4	 584325	 1.20558e+006	 406549	 -426.94	 739.47	 -4936.34	 
263.39	 576352	 1.21029e+006	 406556	 -426.94	 739.47	 -4939.28	 
263.41	 582972	 1.20636e+006	 406570	 -426.94	 739.47	 -4945.17	 
263.43	 584357	 1.20551e+006	 406591	 -426.94	 739.47	 -4954	 
263.42	 576394	 1.21022e+006	 406598	 -426.94	 739.47	 -4956.94	 
263.44	 583007	 1.2063e+006	 406612	 -426.94	 739.47	 -4962.83	 
263.46	 584390	 1.20545e+006	 406633	 -426.94	 739.47	 -4971.65	 
263.45	 576437	 1.21015e+006	 406640	 -426.94	 739.47	 -4974.6	 
263.47	 583033	 1.20623e+006	 406654	 -426.94	 739.47	 -4980.48	 
263.49	 584423	 1.20539e+006	 406673	 -426.94	 739.47	 -4989.31	 
263.48	 576480	 1.21009e+006	 406680	 -426.94	 739.47	 -4992.26	 
263.5	 583077	 1.20617e+006	 406692	 -426.94	 739.47	 -4998.15	 
263.52	 584460	 1.20533e+006	 406711	 -426.94	 739.47	 -5006.99	 
263.51	 576525	 1.21002e+006	 406717	 -426.94	 739.47	 -5009.93	 
263.53	 583114	 1.20611e+006	 406729	 -426.94	 739.47	 -5015.82	 
263.55	 584495	 1.20527e+006	 406747	 -426.94	 739.47	 -5024.66	 
263.54	 576570	 1.20996e+006	 406753	 -426.94	 739.47	 -5027.6	 
263.56	 583151	 1.20605e+006	 406766	 -426.94	 739.47	 -5033.49	 
263.58	 584531	 1.20521e+006	 406784	 -426.94	 739.47	 -5042.32	 
263.57	 576617	 1.20989e+006	 406790	 -426.94	 739.47	 -5045.26	 
263.59	 583191	 1.20599e+006	 406803	 -426.94	 739.47	 -5051.15	 
263.61	 584568	 1.20515e+006	 406821	 -426.94	 739.47	 -5059.98	 
263.6	 576663	 1.20983e+006	 406827	 -426.94	 739.47	 -5062.93	 
263.62	 583228	 1.20593e+006	 406839	 -426.94	 739.47	 -5068.82	 
263.64	 584604	 1.20509e+006	 406857	 -426.94	 739.47	 -5077.65	 
263.63	 576708	 1.20976e+006	 406863	 -426.94	 739.47	 -5080.59	 
263.65	 583266	 1.20587e+006	 406876	 -426.94	 739.47	 -5086.47	 
263.67	 584640	 1.20504e+006	 406896	 -426.94	 739.47	 -5095.29	 
263.66	 576754	 1.2097e+006	 406902	 -426.94	 739.47	 -5098.23	 
263.68	 583314	 1.20582e+006	 406916	 -426.94	 739.47	 -5104.1	 
263.7	 584676	 1.20498e+006	 406937	 -426.94	 739.47	 -5112.9	 
263.69	 576798	 1.20963e+006	 406944	 -426.94	 739.47	 -5115.84	 
263.71	 583338	 1.20575e+006	 406958	 -426.94	 739.47	 -5121.7	 
263.73	 584707	 1.20491e+006	 406979	 -426.94	 739.47	 -5130.5	 
263.72	 576839	 1.20956e+006	 406986	 -426.94	 739.47	 -5133.43	 
263.74	 583370	 1.20568e+006	 407000	 -426.94	 739.47	 -5139.29	 
263.76	 584738	 1.20485e+006	 407021	 -426.94	 739.47	 -5148.09	 
263.75	 576883	 1.20949e+006	 407028	 -426.94	 739.47	 -5151.02	 
263.77	 583404	 1.20562e+006	 407042	 -426.94	 739.47	 -5156.88	 
263.79	 584770	 1.20479e+006	 407063	 -426.94	 739.47	 -5165.67	 
263.78	 576923	 1.20943e+006	 407070	 -426.94	 739.47	 -5168.59	 
263.8	 583437	 1.20556e+006	 407084	 -426.94	 739.47	 -5174.45	 
263.82	 584802	 1.20472e+006	 407106	 -426.94	 739.47	 -5183.22	 
263.81	 576964	 1.20936e+006	 407113	 -426.94	 739.47	 -5186.15	 
263.83	 583471	 1.20549e+006	 407128	 -426.94	 739.47	 -5192	 
263.85	 584841	 1.20467e+006	 407149	 -426.94	 739.47	 -5200.76	 
263.84	 577012	 1.20929e+006	 407157	 -426.94	 739.47	 -5203.68	 
263.86	 583498	 1.20542e+006	 407170	 -426.94	 739.47	 -5209.53	 
263.88	 584866	 1.2046e+006	 407190	 -426.94	 739.47	 -5218.3	 
263.87	 577052	 1.20922e+006	 407197	 -426.94	 739.47	 -5221.22	 
263.89	 583543	 1.20537e+006	 407209	 -426.94	 739.47	 -5227.07	 
263.91	 584904	 1.20454e+006	 407228	 -426.94	 739.47	 -5235.83	 
263.9	 577097	 1.20916e+006	 407234	 -426.94	 739.47	 -5238.75	 
263.92	 583581	 1.20531e+006	 407246	 -426.94	 739.47	 -5244.59	 
263.94	 584942	 1.20448e+006	 407264	 -426.94	 739.47	 -5253.35	 
263.93	 577162	 1.20911e+006	 407270	 -426.94	 739.47	 -5256.27	 
263.95	 583625	 1.20525e+006	 407282	 -426.94	 739.47	 -5262.1	 
263.97	 584979	 1.20442e+006	 407301	 -426.94	 739.47	 -5270.84	 
263.96	 577192	 1.20903e+006	 407308	 -426.94	 739.47	 -5273.75	 
263.98	 583657	 1.20519e+006	 407320	 -426.94	 739.47	 -5279.57	 
264	 585015	 1.20436e+006	 407339	 -426.94	 739.47	 -5288.3	 
263.99	 577239	 1.20897e+006	 407346	 -426.94	 739.47	 -5291.21	 
264.01	 583697	 1.20513e+006	 407358	 -426.94	 739.47	 -5297.03	 
264.03	 585052	 1.2043e+006	 407377	 -426.94	 739.47	 -5305.75	 
264.02	 577303	 1.20892e+006	 407383	 -426.94	 739.47	 -5308.65	 
264.04	 583742	 1.20507e+006	 407395	 -426.94	 739.47	 -5314.46	 
264.06	 585090	 1.20425e+006	 407414	 -426.94	 739.47	 -5323.16	 
264.05	 577331	 1.20885e+006	 407421	 -426.94	 739.47	 -5326.06	 
264.07	 583773	 1.20501e+006	 407434	 -426.94	 739.47	 -5331.85	 
264.09	 585123	 1.20418e+006	 407455	 -426.94	 739.47	 -5340.53	 
264.08	 577375	 1.20878e+006	 407462	 -426.94	 739.47	 -5343.42	 
264.1	 583808	 1.20495e+006	 407477	 -426.94	 739.47	 -5349.19	 
264.12	 585162	 1.20413e+006	 407499	 -426.94	 739.47	 -5357.84	 
264.11	 577421	 1.20872e+006	 407506	 -426.94	 739.47	 -5360.73	 
264.13	 583843	 1.20489e+006	 407520	 -426.94	 739.47	 -5366.49	 
264.15	 585188	 1.20406e+006	 407541	 -426.94	 739.47	 -5375.14	 
264.14	 577458	 1.20865e+006	 407548	 -426.94	 739.47	 -5378.02	 
264.16	 583875	 1.20482e+006	 407562	 -426.94	 739.47	 -5383.77	 
264.18	 585220	 1.204e+006	 407583	 -426.94	 739.47	 -5392.4	 
264.17	 577500	 1.20858e+006	 407590	 -426.94	 739.47	 -5395.28	 
264.19	 583921	 1.20477e+006	 407604	 -426.94	 739.47	 -5401.02	 
264.21	 585254	 1.20394e+006	 407625	 -426.94	 739.47	 -5409.63	 
264.2	 577545	 1.20852e+006	 407632	 -426.94	 739.47	 -5412.5	 
264.22	 583944	 1.2047e+006	 407646	 -426.94	 739.47	 -5418.24	 
264.24	 585286	 1.20387e+006	 407666	 -426.94	 739.47	 -5426.84	 
264.23	 577585	 1.20845e+006	 407673	 -426.94	 739.47	 -5429.7	 
264.25	 583979	 1.20464e+006	 407686	 -426.94	 739.47	 -5435.43	 
264.27	 585314	 1.20381e+006	 407706	 -426.94	 739.47	 -5444.01	 
264.26	 577643	 1.2084e+006	 407713	 -426.94	 739.47	 -5446.87	 
264.28	 584022	 1.20458e+006	 407726	 -426.94	 739.47	 -5452.59	 
264.3	 585357	 1.20375e+006	 407745	 -426.94	 739.47	 -5461.17	 
264.29	 577675	 1.20833e+006	 407751	 -426.94	 739.47	 -5464.02	 
264.31	 584055	 1.20452e+006	 407763	 -426.94	 739.47	 -5469.73	 
264.33	 585393	 1.2037e+006	 407782	 -426.94	 739.47	 -5478.29	 
264.32	 577719	 1.20827e+006	 407788	 -426.94	 739.47	 -5481.14	 
264.34	 584093	 1.20446e+006	 407801	 -426.94	 739.47	 -5486.84	 
264.36	 585437	 1.20364e+006	 407819	 -426.94	 739.47	 -5495.39	 
264.35	 577770	 1.20821e+006	 407825	 -426.94	 739.47	 -5498.23	 
264.37	 584133	 1.2044e+006	 407838	 -426.94	 739.47	 -5503.93	 
264.39	 585467	 1.20358e+006	 407855	 -426.94	 739.47	 -5512.46	 
264.38	 577813	 1.20815e+006	 407861	 -426.94	 739.47	 -5515.3	 
264.4	 584169	 1.20434e+006	 407873	 -426.94	 739.47	 -5520.99	 
264.42	 585503	 1.20352e+006	 407890	 -426.94	 739.47	 -5529.51	 
264.41	 577857	 1.20809e+006	 407896	 -426.94	 739.47	 -5532.35	 
264.43	 584218	 1.20429e+006	 407908	 -426.94	 739.47	 -5538.02	 
264.45	 585540	 1.20347e+006	 407927	 -426.94	 739.47	 -5546.51	 
264.44	 577904	 1.20803e+006	 407934	 -426.94	 739.47	 -5549.34	 
264.46	 584244	 1.20423e+006	 407947	 -426.94	 739.47	 -5555	 
264.48	 585572	 1.20341e+006	 407968	 -426.94	 739.47	 -5563.47	 
264.47	 577946	 1.20796e+006	 407975	 -426.94	 739.47	 -5566.29	 
264.49	 584278	 1.20417e+006	 407989	 -426.94	 739.47	 -5571.92	 
264.51	 585605	 1.20335e+006	 408011	 -426.94	 739.47	 -5580.37	 
264.5	 577987	 1.2079e+006	 408018	 -426.94	 739.47	 -5583.19	 
264.52	 584313	 1.20411e+006	 408032	 -426.94	 739.47	 -5588.81	 
264.54	 585637	 1.20329e+006	 408052	 -426.94	 739.47	 -5597.25	 
264.53	 578047	 1.20785e+006	 408059	 -426.94	 739.47	 -5600.06	 
264.55	 584352	 1.20405e+006	 408073	 -426.94	 739.47	 -5605.68	 
264.57	 585670	 1.20323e+006	 408093	 -426.94	 739.47	 -5614.1	 
264.56	 578067	 1.20777e+006	 408100	 -426.94	 739.47	 -5616.91	 
264.58	 584378	 1.20399e+006	 408114	 -426.94	 739.47	 -5622.52	 
264.6	 585700	 1.20317e+006	 408134	 -426.94	 739.47	 -5630.92	 
264.59	 578107	 1.20771e+006	 408141	 -426.94	 739.47	 -5633.72	 
264.61	 584411	 1.20392e+006	 408154	 -426.94	 739.47	 -5639.32	 
264.63	 585732	 1.20311e+006	 408173	 -426.94	 739.47	 -5647.72	 
264.62	 578147	 1.20764e+006	 408179	 -426.94	 739.47	 -5650.52	 
264.64	 584435	 1.20386e+006	 408192	 -426.94	 739.47	 -5656.12	 
264.66	 585763	 1.20305e+006	 408210	 -426.94	 739.47	 -5664.51	 
264.65	 578190	 1.20758e+006	 408216	 -426.94	 739.47	 -5667.3	 
264.67	 584492	 1.20381e+006	 408229	 -426.94	 739.47	 -5672.89	 
264.69	 585801	 1.20299e+006	 408248	 -426.94	 739.47	 -5681.26	 
264.68	 578235	 1.20752e+006	 408254	 -426.94	 739.47	 -5684.05	 
264.7	 584519	 1.20375e+006	 408267	 -426.94	 739.47	 -5689.62	 
264.72	 585835	 1.20293e+006	 408286	 -426.94	 739.47	 -5697.98	 
264.71	 578280	 1.20746e+006	 408292	 -426.94	 739.47	 -5700.77	 
264.73	 584556	 1.20369e+006	 408304	 -426.94	 739.47	 -5706.34	 
